"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","subscription"
"1531",41,8,2,2,0,3992,1,0,2,20,10,281,2,-1,0,4,"no",1
"1532",46,2,2,1,0,2749,1,0,1,17,10,332,1,-1,0,4,"no",1
"1533",33,10,2,2,0,133,0,0,1,4,9,218,1,-1,0,4,"yes",2
"1534",32,2,3,2,0,1721,1,0,3,21,9,650,2,-1,0,4,"no",1
"1535",54,5,1,3,0,2171,1,1,2,18,10,1034,1,-1,0,4,"yes",2
"1536",37,8,2,2,0,4760,1,0,1,8,9,182,2,169,2,1,"no",1
"1537",32,10,3,2,0,2979,0,0,1,25,9,156,1,-1,0,4,"no",1
"1538",43,5,2,3,0,690,1,0,1,6,2,171,3,-1,0,4,"no",1
"1539",50,2,1,2,0,203,1,0,2,19,10,265,1,127,4,2,"no",1
"1540",34,2,2,2,0,322,1,0,1,20,1,10,3,-1,0,4,"no",1
"1541",31,1,1,2,0,1210,0,0,1,16,6,350,1,-1,0,4,"no",1
"1542",43,7,2,2,0,634,1,0,1,17,10,65,1,131,1,1,"no",1
"1543",49,3,2,2,0,273,0,0,1,23,6,58,1,-1,0,4,"no",1
"1544",22,9,3,4,0,47,0,0,1,3,6,69,3,-1,0,4,"no",1
"1545",35,5,2,3,0,1100,0,1,1,29,5,127,2,-1,0,4,"no",1
"1546",56,1,2,2,0,0,1,0,2,19,10,154,2,-1,0,4,"no",1
"1547",53,2,2,2,0,0,0,0,2,31,6,36,4,-1,0,4,"no",1
"1548",54,3,2,3,0,1544,0,1,1,5,4,85,7,196,3,1,"no",1
"1549",32,8,3,4,0,6145,1,0,1,14,9,362,1,287,13,1,"no",1
"1550",41,7,2,2,0,28,1,0,1,11,9,49,1,-1,0,4,"no",1
"1551",40,2,2,2,0,1012,1,0,1,6,9,410,1,-1,0,4,"no",1
"1552",33,2,2,1,0,245,1,1,1,8,9,253,3,-1,0,4,"no",1
"1553",33,5,3,3,0,1998,0,0,1,19,10,570,1,-1,0,4,"no",1
"1554",34,2,2,2,0,3990,1,0,1,24,6,633,7,-1,0,4,"no",1
"1555",36,8,2,2,0,1328,1,0,3,6,7,82,4,-1,0,4,"no",1
"1556",34,3,2,3,0,412,1,1,1,8,6,164,1,-1,0,4,"no",1
"1557",55,5,2,1,0,229,0,1,3,9,7,175,3,-1,0,4,"no",1
"1558",28,9,3,3,0,1562,0,0,1,15,4,659,4,-1,0,4,"yes",2
"1559",29,1,3,2,0,3432,1,0,1,17,1,139,2,-1,0,4,"no",1
"1560",31,1,3,2,0,144,1,0,3,4,6,43,11,-1,0,4,"no",1
"1561",52,5,2,3,0,1339,1,0,1,22,2,343,5,-1,0,4,"no",1
"1562",54,8,2,4,0,386,0,1,1,19,10,74,1,152,1,3,"no",1
"1563",43,2,2,1,0,7727,1,0,3,15,9,302,8,-1,0,4,"no",1
"1564",55,3,2,2,0,204,0,0,1,14,6,455,13,-1,0,4,"no",1
"1565",28,2,1,4,0,101,1,0,3,28,9,126,4,-1,0,4,"no",1
"1566",45,11,1,2,0,728,1,1,1,18,10,107,1,-1,0,4,"no",1
"1567",45,3,2,1,0,2418,1,0,3,14,9,120,1,-1,0,4,"no",1
"1568",51,5,2,3,0,2934,1,0,1,18,10,727,4,-1,0,4,"no",1
"1569",42,10,3,2,0,0,1,0,3,7,9,275,4,-1,0,4,"no",1
"1570",43,12,3,4,0,181,0,0,2,28,5,41,1,-1,0,4,"no",1
"1571",34,5,2,3,0,176,0,0,1,18,2,61,4,-1,0,4,"no",1
"1572",36,2,2,1,0,49,1,0,1,15,9,232,2,365,5,2,"no",1
"1573",37,2,2,2,0,2023,1,0,1,10,6,214,1,-1,0,4,"no",1
"1574",50,2,2,2,0,372,1,0,2,11,9,21,1,-1,0,4,"no",1
"1575",42,5,1,4,0,7702,0,0,1,16,4,138,2,-1,0,4,"yes",2
"1576",34,2,3,1,0,464,1,0,1,18,9,173,1,299,2,2,"no",1
"1577",48,5,2,2,0,117,1,0,1,16,1,635,1,-1,0,4,"no",1
"1578",47,1,2,2,0,104,1,1,1,14,6,77,2,-1,0,4,"no",1
"1579",40,5,2,3,0,1041,1,0,3,12,7,73,1,-1,0,4,"no",1
"1580",37,5,2,3,0,539,0,0,1,18,5,540,2,115,3,1,"no",1
"1581",38,2,2,1,0,0,1,0,3,3,7,179,2,-1,0,4,"no",1
"1582",29,10,3,3,0,406,1,0,1,17,6,119,1,-1,0,4,"no",1
"1583",46,2,2,1,0,2558,1,0,2,20,10,107,1,167,1,2,"no",1
"1584",26,2,2,2,0,484,1,0,3,19,9,48,2,-1,0,4,"no",1
"1585",30,8,3,3,0,3516,1,0,3,29,9,447,4,-1,0,4,"no",1
"1586",42,2,2,2,0,5639,1,0,1,17,6,430,2,-1,0,4,"no",1
"1587",42,5,3,3,0,100,0,0,1,7,2,64,2,-1,0,4,"no",1
"1588",31,1,3,2,0,1306,1,0,3,28,9,217,5,-1,0,4,"no",1
"1589",37,5,3,3,0,815,1,0,1,7,9,77,1,-1,0,4,"no",1
"1590",26,2,2,2,0,245,1,0,3,26,9,16,11,-1,0,4,"no",1
"1591",54,2,2,4,0,191,0,0,1,4,2,753,2,-1,0,4,"no",1
"1592",70,6,2,2,0,2815,0,0,1,26,1,125,2,182,1,1,"no",1
"1593",29,7,3,2,0,3672,1,1,3,28,9,1210,1,-1,0,4,"no",1
"1594",50,8,2,2,0,1572,1,0,1,9,6,185,1,-1,0,4,"no",1
"1595",60,11,1,2,0,385,1,0,1,4,4,80,1,-1,0,4,"no",1
"1596",32,10,3,2,0,29,0,0,1,19,2,156,2,-1,0,4,"no",1
"1597",32,10,2,2,0,84,0,1,1,29,6,403,3,-1,0,4,"no",1
"1598",34,7,3,3,0,876,1,0,1,17,10,145,2,-1,0,4,"no",1
"1599",48,8,3,1,0,1499,1,0,1,12,9,17,7,-1,0,4,"no",1
"1600",25,9,2,3,0,0,1,0,1,9,6,160,1,-1,0,4,"no",1
"1601",32,5,2,2,0,6217,1,1,1,18,10,486,2,181,2,1,"no",1
"1602",32,2,2,1,0,329,1,0,1,3,4,321,1,-1,0,4,"no",1
"1603",47,1,1,2,0,162,1,0,3,9,9,203,4,-1,0,4,"no",1
"1604",32,10,2,4,0,14533,0,0,1,31,3,646,3,198,2,3,"no",1
"1605",49,5,3,3,0,151,1,0,1,8,6,97,3,-1,0,4,"yes",2
"1606",53,8,2,2,0,-2,1,1,1,16,1,144,2,-1,0,4,"no",1
"1607",41,2,3,4,0,4684,0,0,3,20,7,30,6,-1,0,4,"no",1
"1608",47,5,1,3,0,1149,0,1,1,15,6,82,2,-1,0,4,"no",1
"1609",35,2,2,1,0,11,1,0,3,13,9,326,4,-1,0,4,"no",1
"1610",33,5,3,2,0,8004,0,0,1,19,10,414,3,-1,0,4,"no",1
"1611",49,2,2,1,0,1019,1,0,1,16,1,285,5,-1,0,4,"no",1
"1612",46,5,1,3,0,1297,0,0,1,11,2,716,3,-1,0,4,"yes",2
"1613",29,5,1,3,0,415,1,1,3,28,9,449,4,-1,0,4,"no",1
"1614",58,7,2,1,0,671,1,0,3,17,7,16,3,-1,0,4,"no",1
"1615",40,1,3,2,0,2378,1,0,3,2,7,65,1,-1,0,4,"no",1
"1616",34,5,2,3,0,417,1,0,1,18,10,138,1,-1,0,4,"no",1
"1617",60,6,2,1,0,71,0,0,1,10,6,121,3,-1,0,4,"no",1
"1618",43,5,2,3,0,1188,0,0,1,27,9,140,2,-1,0,4,"no",1
"1619",50,2,2,1,0,8139,1,0,1,18,2,256,6,-1,0,4,"no",1
"1620",33,2,2,2,0,249,1,0,1,31,6,61,4,-1,0,4,"no",1
"1621",37,2,2,1,0,689,1,0,1,14,6,367,2,-1,0,4,"no",1
"1622",55,7,2,2,0,203,1,0,2,14,9,9,5,174,12,2,"no",1
"1623",45,2,3,1,1,-183,0,1,1,15,6,395,4,-1,0,4,"no",1
"1624",47,2,2,1,0,3451,0,1,1,21,10,125,2,-1,0,4,"no",1
"1625",58,10,2,2,0,116,0,0,3,16,7,580,3,-1,0,4,"no",1
"1626",36,8,2,2,0,1746,1,0,1,7,1,15,1,316,1,1,"no",1
"1627",55,10,2,2,0,0,1,0,3,30,9,119,2,-1,0,4,"no",1
"1628",31,2,2,2,0,897,1,0,3,20,9,26,2,-1,0,4,"no",1
"1629",38,10,2,2,0,821,1,1,1,17,10,224,2,180,1,1,"no",1
"1630",42,2,2,2,0,130,1,0,3,29,9,285,1,-1,0,4,"no",1
"1631",32,5,1,3,0,1,1,0,3,8,9,399,4,-1,0,4,"no",1
"1632",39,2,2,2,0,8,0,0,1,30,6,88,3,-1,0,4,"no",1
"1633",41,10,2,2,0,55,1,0,1,6,2,185,4,-1,0,4,"no",1
"1634",59,2,2,1,0,699,0,0,1,28,5,98,1,154,6,1,"no",1
"1635",42,11,1,2,0,759,0,0,1,28,5,97,1,169,3,1,"no",1
"1636",33,2,2,2,0,687,1,0,1,14,9,72,2,370,1,1,"no",1
"1637",53,6,2,2,0,4968,0,0,1,6,9,109,1,87,2,1,"no",1
"1638",43,2,2,1,0,1211,1,0,3,6,9,208,3,-1,0,4,"no",1
"1639",39,7,3,3,0,426,0,0,3,18,7,1029,1,-1,0,4,"yes",2
"1640",27,3,3,2,0,376,1,1,1,5,9,273,1,-1,0,4,"no",1
"1641",39,5,2,3,0,12,1,0,3,23,9,130,1,-1,0,4,"no",1
"1642",27,2,3,2,0,23,0,0,1,26,4,590,2,-1,0,4,"no",1
"1643",33,1,2,2,0,353,1,0,1,19,10,107,2,-1,0,4,"no",1
"1644",29,8,1,2,0,330,1,0,3,12,9,88,2,-1,0,4,"no",1
"1645",33,5,1,3,0,0,0,0,1,13,2,305,2,-1,0,4,"no",1
"1646",41,3,2,2,0,353,0,0,1,19,10,90,2,-1,0,4,"no",1
"1647",38,10,3,3,0,2273,1,0,1,17,1,222,1,-1,0,4,"no",1
"1648",30,5,2,3,0,0,1,0,1,9,6,127,1,-1,0,4,"no",1
"1649",58,11,2,3,0,744,0,0,2,28,5,38,1,-1,0,4,"no",1
"1650",37,8,3,2,0,608,0,0,1,14,9,380,3,-1,0,4,"no",1
"1651",36,1,1,2,0,356,1,0,1,7,1,244,3,313,1,1,"no",1
"1652",45,2,2,1,0,1291,1,0,1,28,2,189,17,-1,0,4,"no",1
"1653",23,10,3,2,0,-306,1,0,3,4,7,217,2,-1,0,4,"no",1
"1654",53,2,2,1,0,306,0,0,1,28,6,388,3,181,1,3,"yes",2
"1655",44,2,2,1,0,-312,1,0,3,20,7,22,3,-1,0,4,"no",1
"1656",32,10,3,2,0,493,0,0,1,13,2,289,2,-1,0,4,"no",1
"1657",32,5,2,3,0,71,1,0,1,21,6,221,8,-1,0,4,"no",1
"1658",38,1,2,3,0,669,1,1,1,31,6,129,2,-1,0,4,"no",1
"1659",47,2,2,1,0,556,1,0,1,4,4,147,2,264,4,2,"no",1
"1660",34,8,3,2,0,84,1,0,3,23,9,299,1,-1,0,4,"no",1
"1661",52,8,2,2,0,108,1,0,3,15,9,543,12,-1,0,4,"no",1
"1662",45,1,3,2,0,-11,1,0,1,5,9,247,1,-1,0,4,"no",1
"1663",50,2,2,1,0,1164,1,0,3,8,9,166,2,-1,0,4,"no",1
"1664",52,2,1,1,0,-191,1,0,3,15,9,755,1,-1,0,4,"yes",2
"1665",37,2,2,2,0,132,0,0,3,27,9,336,2,-1,0,4,"no",1
"1666",51,2,2,2,0,2237,1,0,3,29,9,619,1,-1,0,4,"no",1
"1667",32,5,2,3,0,4761,1,0,1,5,9,159,2,350,2,1,"no",1
"1668",33,2,2,2,0,-346,1,1,3,23,9,29,3,-1,0,4,"no",1
"1669",28,11,2,2,0,655,1,0,3,4,7,606,2,-1,0,4,"no",1
"1670",66,5,2,3,0,1048,1,0,1,23,7,971,2,-1,0,4,"no",1
"1671",31,8,3,2,0,0,1,0,3,28,9,231,2,-1,0,4,"no",1
"1672",35,2,2,1,0,624,1,0,3,7,9,163,1,-1,0,4,"no",1
"1673",47,8,3,4,0,1784,0,0,1,19,11,385,2,-1,0,4,"yes",2
"1674",36,1,3,2,0,1281,0,0,2,24,6,119,2,-1,0,4,"no",1
"1675",32,10,3,3,0,569,0,1,1,29,5,348,1,-1,0,4,"no",1
"1676",34,2,2,1,0,1666,1,0,3,31,8,30,1,-1,0,4,"no",1
"1677",40,1,2,2,0,168,1,0,1,7,9,249,2,169,1,1,"no",1
"1678",33,7,2,3,0,263,0,0,1,4,9,119,2,-1,0,4,"no",1
"1679",39,2,2,2,0,-405,1,0,1,8,9,177,1,-1,0,4,"no",1
"1680",38,7,2,2,0,279,1,0,3,28,9,110,5,-1,0,4,"no",1
"1681",32,10,3,2,0,0,0,0,1,18,2,594,4,-1,0,4,"yes",2
"1682",65,12,2,4,0,300,0,0,1,12,5,105,1,-1,0,4,"no",1
"1683",34,11,3,3,0,415,0,0,1,12,2,123,1,-1,0,4,"no",1
"1684",34,1,3,1,0,0,1,1,1,6,9,172,4,-1,0,4,"no",1
"1685",42,2,3,1,0,1322,1,1,1,8,6,178,1,-1,0,4,"no",1
"1686",31,8,2,2,0,1062,1,1,1,6,1,230,1,-1,0,4,"no",1
"1687",47,10,2,2,0,302,1,0,3,20,7,89,3,-1,0,4,"no",1
"1688",44,10,1,2,0,809,1,0,3,15,9,118,4,-1,0,4,"no",1
"1689",38,4,2,2,0,-278,1,0,1,28,6,143,2,-1,0,4,"no",1
"1690",28,5,3,3,0,3238,1,0,3,19,9,7,1,-1,0,4,"no",1
"1691",46,1,3,2,0,751,1,0,3,13,9,104,2,-1,0,4,"no",1
"1692",51,2,1,1,0,-28,0,1,3,2,6,220,2,-1,0,4,"no",1
"1693",42,5,1,3,0,0,0,0,3,20,7,85,2,-1,0,4,"no",1
"1694",37,10,3,2,0,2442,0,0,1,16,4,91,3,-1,0,4,"yes",2
"1695",58,11,2,3,0,1798,1,0,1,5,4,19,8,-1,0,4,"no",1
"1696",43,1,2,2,0,132,0,0,1,19,2,574,1,84,3,3,"yes",2
"1697",36,5,3,3,0,260,1,0,1,7,9,49,1,-1,0,4,"no",1
"1698",34,2,2,2,0,7,1,1,1,2,4,171,2,193,2,2,"no",1
"1699",31,5,3,3,0,3283,0,0,1,2,4,258,1,73,1,1,"yes",2
"1700",49,10,2,4,0,323,1,0,1,18,10,41,2,-1,0,4,"no",1
"1701",54,5,2,3,0,2960,1,0,1,20,10,83,1,-1,0,4,"no",1
"1702",29,11,3,2,0,486,0,0,2,30,1,95,1,-1,0,4,"no",1
"1703",51,6,1,2,0,343,1,0,3,30,9,78,2,-1,0,4,"no",1
"1704",40,11,1,2,0,507,1,0,1,2,4,134,1,266,7,1,"no",1
"1705",35,5,3,3,0,5958,1,0,1,22,8,215,1,-1,0,4,"yes",2
"1706",25,9,3,2,0,304,0,0,1,26,9,226,2,-1,0,4,"yes",2
"1707",32,2,3,2,0,118,1,0,1,17,6,1275,1,-1,0,4,"yes",2
"1708",30,7,2,2,0,123,0,1,3,17,6,66,1,85,5,2,"no",1
"1709",38,5,2,3,0,76,1,0,1,7,6,196,3,-1,0,4,"no",1
"1710",46,1,2,2,0,70,1,0,1,27,8,229,2,-1,0,4,"yes",2
"1711",43,11,2,1,0,960,1,1,3,15,9,241,2,-1,0,4,"no",1
"1712",32,10,3,3,0,2185,0,0,1,20,10,354,2,-1,0,4,"no",1
"1713",29,2,3,2,0,309,1,0,1,11,9,471,3,-1,0,4,"no",1
"1714",56,2,2,2,0,2190,0,1,1,30,5,90,2,232,1,1,"no",1
"1715",57,10,2,1,0,0,0,0,3,5,7,58,8,-1,0,4,"no",1
"1716",38,1,2,2,0,3732,1,0,3,21,9,379,2,-1,0,4,"no",1
"1717",51,10,2,1,0,1550,0,0,3,20,7,12,5,-1,0,4,"no",1
"1718",35,1,3,3,0,62,0,1,1,30,1,67,1,-1,0,4,"no",1
"1719",37,2,2,1,0,704,0,0,3,18,7,165,7,-1,0,4,"no",1
"1720",48,5,2,2,0,4415,1,0,1,8,1,1032,3,141,7,1,"yes",2
"1721",30,2,3,2,1,4,1,0,3,23,9,84,3,-1,0,4,"no",1
"1722",60,6,2,2,0,262,0,0,1,18,2,393,4,-1,0,4,"no",1
"1723",56,5,2,2,0,238,1,0,1,19,10,808,1,-1,0,4,"no",1
"1724",45,2,2,1,0,97,1,0,3,7,9,923,3,-1,0,4,"no",1
"1725",38,10,1,2,0,410,0,0,1,11,2,63,6,-1,0,4,"no",1
"1726",20,9,3,2,0,1191,0,0,1,12,4,274,1,-1,0,4,"no",1
"1727",59,6,2,1,0,-47,1,0,1,27,2,84,4,-1,0,4,"no",1
"1728",34,10,2,3,0,197,0,0,1,20,2,78,3,-1,0,4,"yes",2
"1729",36,2,2,4,0,6,0,0,3,20,7,41,7,-1,0,4,"no",1
"1730",53,1,3,2,0,2398,1,0,1,2,2,317,1,180,2,1,"yes",2
"1731",51,5,2,3,0,630,1,0,1,5,9,138,1,-1,0,4,"no",1
"1732",58,6,2,2,0,235,0,0,1,27,2,88,4,-1,0,4,"no",1
"1733",48,5,2,1,0,1910,1,0,3,29,9,413,2,-1,0,4,"no",1
"1734",56,5,2,3,0,3172,1,0,1,5,4,139,1,-1,0,4,"no",1
"1735",51,2,2,1,0,872,0,0,1,8,2,82,2,-1,0,4,"no",1
"1736",35,2,2,2,0,407,1,0,1,20,1,12,6,-1,0,4,"no",1
"1737",40,1,3,2,0,100,1,0,1,11,2,221,1,461,1,3,"yes",2
"1738",59,4,2,2,0,345,0,0,3,9,7,38,1,-1,0,4,"no",1
"1739",44,5,1,3,0,2058,0,1,1,21,10,661,1,-1,0,4,"no",1
"1740",49,4,2,1,0,889,0,0,2,7,6,388,1,-1,0,4,"yes",2
"1741",35,1,2,3,0,0,1,0,1,28,6,151,7,-1,0,4,"no",1
"1742",41,5,2,3,0,51,0,0,1,25,2,140,8,-1,0,4,"no",1
"1743",55,6,2,1,0,150,0,0,1,8,6,124,1,-1,0,4,"no",1
"1744",51,7,2,2,1,34,0,1,1,7,6,200,1,-1,0,4,"no",1
"1745",27,8,3,2,0,795,0,0,1,6,4,101,3,-1,0,4,"no",1
"1746",57,2,2,1,0,282,0,1,1,7,6,261,12,-1,0,4,"no",1
"1747",51,5,3,3,0,2139,0,0,1,17,10,176,2,-1,0,4,"no",1
"1748",38,5,2,3,0,-469,1,0,3,16,7,209,12,-1,0,4,"no",1
"1749",49,1,2,2,0,197,1,0,1,13,1,223,1,182,2,1,"yes",2
"1750",40,10,3,3,0,825,1,0,1,20,1,38,1,335,1,2,"no",1
"1751",47,4,3,3,0,3232,0,0,2,6,11,541,1,204,3,1,"no",1
"1752",48,5,1,2,0,1598,1,0,3,29,9,84,1,-1,0,4,"no",1
"1753",47,8,2,3,0,871,0,0,1,22,2,602,9,-1,0,4,"no",1
"1754",56,8,2,2,0,83,0,0,1,27,2,26,11,-1,0,4,"no",1
"1755",29,5,3,3,0,1445,0,0,1,26,1,328,2,143,2,3,"yes",2
"1756",38,10,2,2,0,226,1,0,3,30,9,762,3,-1,0,4,"yes",2
"1757",32,5,2,3,0,-55,1,0,1,26,2,107,4,-1,0,4,"no",1
"1758",42,1,3,2,0,243,1,0,3,14,9,46,5,-1,0,4,"no",1
"1759",30,2,2,1,0,-336,0,0,1,10,6,128,6,-1,0,4,"no",1
"1760",26,1,3,3,0,3672,1,0,3,29,9,360,5,-1,0,4,"no",1
"1761",35,10,2,2,0,0,1,0,1,9,10,524,1,96,5,3,"yes",2
"1762",35,10,2,2,0,251,1,1,3,1,6,128,3,-1,0,4,"no",1
"1763",35,7,3,3,0,44,0,0,1,7,12,310,2,96,2,2,"no",1
"1764",57,2,2,2,0,2887,0,0,1,21,2,819,10,-1,0,4,"yes",2
"1765",29,1,3,2,0,1992,0,0,1,8,6,202,1,87,2,1,"no",1
"1766",32,2,3,2,0,2,0,0,3,9,9,144,2,-1,0,4,"no",1
"1767",45,10,2,2,0,1415,1,0,1,24,6,311,1,-1,0,4,"no",1
"1768",51,5,3,3,0,297,1,0,1,15,9,415,4,375,1,1,"yes",2
"1769",31,10,3,2,0,1094,1,0,3,12,7,93,8,-1,0,4,"no",1
"1770",50,7,2,4,0,-84,1,0,3,6,9,101,1,-1,0,4,"no",1
"1771",38,2,3,2,0,-1,1,0,3,7,9,72,1,-1,0,4,"no",1
"1772",37,5,2,3,0,347,1,0,1,22,6,282,1,-1,0,4,"no",1
"1773",35,5,2,3,0,1253,1,0,3,19,9,210,2,-1,0,4,"no",1
"1774",37,11,2,4,0,4565,0,0,1,4,12,369,1,-1,0,4,"no",1
"1775",28,5,3,3,0,781,0,0,1,9,1,125,6,-1,0,4,"no",1
"1776",38,5,2,3,0,7124,0,0,3,16,7,301,6,-1,0,4,"no",1
"1777",43,5,2,2,0,17555,0,0,1,26,2,14,14,-1,0,4,"no",1
"1778",43,5,2,4,0,5172,1,0,3,29,9,57,3,-1,0,4,"no",1
"1779",56,5,2,3,0,15520,0,0,1,18,10,420,1,-1,0,4,"no",1
"1780",32,10,3,3,0,13711,1,0,1,14,9,638,1,175,3,3,"no",1
"1781",58,5,1,3,0,1533,0,0,3,15,9,137,2,-1,0,4,"no",1
"1782",47,5,2,3,0,286,0,0,1,22,2,557,7,-1,0,4,"no",1
"1783",31,2,3,2,0,-219,1,0,3,30,9,66,2,-1,0,4,"no",1
"1784",38,5,2,3,0,0,1,0,3,20,9,206,1,-1,0,4,"no",1
"1785",50,2,2,2,0,810,1,0,3,14,9,19,14,-1,0,4,"no",1
"1786",32,2,2,2,0,300,0,0,1,6,4,166,2,-1,0,4,"no",1
"1787",37,8,3,2,0,1175,1,0,1,15,9,102,1,333,2,1,"no",1
"1788",39,5,2,3,0,0,1,0,3,2,7,46,2,-1,0,4,"no",1
"1789",40,8,2,2,0,113,1,0,3,4,7,126,1,-1,0,4,"no",1
"1790",41,2,2,2,0,641,1,0,3,13,9,161,1,-1,0,4,"no",1
"1791",45,10,2,2,0,1477,1,0,1,8,6,355,1,-1,0,4,"no",1
"1792",31,1,2,2,0,0,1,0,3,14,9,40,2,-1,0,4,"no",1
"1793",54,8,2,1,0,8,1,0,1,14,9,143,1,-1,0,4,"no",1
"1794",39,1,1,2,0,399,1,1,1,14,2,133,2,-1,0,4,"no",1
"1795",56,1,1,2,1,-435,1,1,3,9,9,185,2,-1,0,4,"no",1
"1796",35,1,3,2,0,2830,0,0,3,20,7,22,12,-1,0,4,"no",1
"1797",34,5,2,2,0,15,0,0,1,25,2,184,7,-1,0,4,"no",1
"1798",31,10,3,2,0,125,0,0,1,22,2,78,2,-1,0,4,"no",1
"1799",38,10,2,3,0,45,0,0,1,22,6,125,4,-1,0,4,"no",1
"1800",41,10,2,3,0,13,0,0,3,5,7,189,2,-1,0,4,"no",1
"1801",44,3,2,3,0,0,1,0,3,9,6,300,1,-1,0,4,"no",1
"1802",49,2,2,2,0,579,1,0,3,28,9,396,1,-1,0,4,"no",1
"1803",30,8,3,2,0,432,1,0,3,20,9,340,3,-1,0,4,"no",1
"1804",31,8,3,2,0,1987,1,0,2,20,10,55,2,-1,0,4,"no",1
"1805",34,5,2,2,0,857,1,0,1,22,2,238,6,-1,0,4,"no",1
"1806",70,6,2,3,0,15834,0,0,1,5,1,172,3,186,1,1,"no",1
"1807",45,5,2,3,0,3370,0,0,3,12,7,36,3,-1,0,4,"no",1
"1808",31,5,2,3,0,6290,0,0,1,20,10,303,2,-1,0,4,"no",1
"1809",57,1,2,2,0,808,0,0,1,14,6,417,3,-1,0,4,"no",1
"1810",40,8,2,4,0,4075,1,0,3,16,7,162,3,-1,0,4,"no",1
"1811",28,2,2,2,0,373,1,0,1,14,9,10,9,344,1,1,"no",1
"1812",44,1,3,2,0,-101,1,0,1,10,6,99,1,-1,0,4,"no",1
"1813",49,8,1,2,0,3250,0,0,3,16,7,32,3,-1,0,4,"no",1
"1814",46,5,2,3,0,1375,1,0,1,17,10,308,3,-1,0,4,"no",1
"1815",34,5,2,3,0,180,0,0,1,16,7,298,3,-1,0,4,"no",1
"1816",58,10,2,2,0,175,0,0,1,12,2,92,4,-1,0,4,"no",1
"1817",52,8,2,2,0,381,0,1,1,25,2,288,12,-1,0,4,"no",1
"1818",27,2,2,2,0,2171,1,0,1,16,1,130,1,323,1,2,"no",1
"1819",48,10,2,2,0,340,1,0,1,28,5,255,2,-1,0,4,"no",1
"1820",33,10,1,2,1,10,1,1,1,18,10,167,5,-1,0,4,"no",1
"1821",46,1,2,2,0,4958,1,0,1,17,10,64,3,150,5,2,"no",1
"1822",51,4,2,4,0,21244,0,1,1,4,2,166,2,-1,0,4,"no",1
"1823",31,5,2,3,0,156,0,0,1,13,2,657,7,-1,0,4,"yes",2
"1824",35,10,1,2,0,473,1,1,3,26,9,434,4,-1,0,4,"no",1
"1825",37,1,3,2,0,781,0,0,1,20,2,75,1,-1,0,4,"no",1
"1826",60,3,2,1,0,0,0,0,2,23,6,40,1,-1,0,4,"no",1
"1827",40,10,2,2,0,1819,0,0,1,5,7,398,2,-1,0,4,"no",1
"1828",50,5,2,3,0,4374,1,0,1,21,10,163,2,113,3,1,"no",1
"1829",34,3,2,2,0,456,1,1,1,28,2,137,8,-1,0,4,"no",1
"1830",32,10,2,2,0,253,1,0,3,4,7,257,3,-1,0,4,"no",1
"1831",36,8,3,2,0,774,1,0,1,3,4,231,2,259,1,1,"no",1
"1832",32,1,3,3,0,-59,0,1,3,4,6,192,1,-1,0,4,"no",1
"1833",40,8,1,2,0,-81,0,1,1,23,6,186,1,-1,0,4,"no",1
"1834",37,2,2,1,0,0,1,0,1,6,9,226,1,363,3,2,"no",1
"1835",57,5,2,3,0,0,1,0,1,21,10,67,1,-1,0,4,"no",1
"1836",46,5,2,3,0,-3,0,0,1,28,2,205,2,-1,0,4,"no",1
"1837",31,2,3,1,0,2488,1,0,1,20,1,14,1,-1,0,4,"no",1
"1838",39,10,1,3,1,3,0,0,1,6,9,488,1,-1,0,4,"yes",2
"1839",35,5,2,2,0,839,1,0,3,23,9,50,3,-1,0,4,"no",1
"1840",32,2,2,1,0,103,0,0,1,23,6,312,1,-1,0,4,"no",1
"1841",44,10,1,2,0,316,1,0,1,21,6,163,3,-1,0,4,"no",1
"1842",41,10,3,2,0,1680,1,0,3,2,7,76,2,-1,0,4,"no",1
"1843",59,6,1,1,0,7179,0,0,1,5,4,150,1,-1,0,4,"no",1
"1844",39,8,2,2,0,247,1,0,1,17,1,244,2,-1,0,4,"no",1
"1845",54,5,2,3,0,8295,0,0,1,5,7,207,1,-1,0,4,"yes",2
"1846",27,8,3,2,0,261,1,1,1,18,9,113,1,-1,0,4,"no",1
"1847",51,7,2,2,0,95,1,0,1,23,6,1309,4,-1,0,4,"yes",2
"1848",33,10,3,2,0,291,0,0,1,25,2,72,6,-1,0,4,"no",1
"1849",38,2,2,1,0,2240,1,0,1,19,10,551,1,183,1,1,"no",1
"1850",52,3,2,3,0,0,0,0,3,19,7,163,3,-1,0,4,"no",1
"1851",54,5,1,3,0,1295,1,0,1,21,6,179,10,-1,0,4,"no",1
"1852",33,2,2,1,0,324,1,0,1,13,9,217,2,-1,0,4,"no",1
"1853",50,10,2,2,0,669,1,0,3,2,7,88,1,-1,0,4,"no",1
"1854",39,2,3,2,0,4143,1,1,3,2,7,21,1,-1,0,4,"no",1
"1855",34,5,3,3,0,2646,0,0,1,14,1,142,1,-1,0,4,"yes",2
"1856",41,10,3,2,0,618,0,0,1,5,4,1056,1,-1,0,4,"no",1
"1857",48,5,1,3,0,541,1,0,1,14,9,72,1,363,2,2,"no",1
"1858",38,8,2,2,0,434,1,0,3,20,9,411,1,-1,0,4,"no",1
"1859",34,2,2,2,0,622,1,0,3,21,9,145,1,-1,0,4,"no",1
